frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,data.data,data.len,udp.srcport,udp.dstport,udp.length,eth.addr.oui_resolved,tcp.srcport,tcp.dstport,tcp.len
"1","Jun 14, 2020 10:16:06.250143000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5dcc45383adda3de3314b735c79e2680bdb37303a7493a4889006ffae411729be86f0ec760542cc846817907e6834c055479d2b13cc4c0396a353aee03f0dea2b42506661dab6fd001d18f77c3b49615e00dc5c1c81ea53ef3c825a7b7ba54502c80c","112","8053","54321","120","XIAOMI Electronics,CO.,LTD",,,
"2","Jun 14, 2020 10:16:06.423516000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5dcc43d8149e779098ccfd1ae3e8ab7f75e4e47e82de4f0d944c64e0cc5a9cf09581ada39383ab059b19d1334c5280e31b72c","64","54321","8053","72","XIAOMI Electronics,CO.,LTD",,,
"3","Jun 14, 2020 10:16:06.430020000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310070000000000721ae555ee5dcc4aa1d3baf7391affcc76576e53b124090e3fafc8f5abaada60b30ee7a1337a1a1ab4d633f038ea3a868adcbd8844f5defa3be62b9689852e34bb71fb4abdd477fbb97a4d699a2fc324b87a760e17dad6a69cefec9b24fb27942607bbaddd8c15f","112","54321","8053","120","XIAOMI Electronics,CO.,LTD",,,
"4","Jun 14, 2020 10:16:06.459973000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5dcc4053595d945fbbf453257d13d5e466715e30c6dab08fbff8ef720c33dc39ae24d89a0462708408dd677a25ca5e988fc05","64","8053","54321","72","XIAOMI Electronics,CO.,LTD",,,
"5","Jun 14, 2020 10:16:06.551252000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5dcc4252eaf03641de6f4121de2f91f350cda303a7493a4889006ffae411729be86f0d75330760ca729bd9688291e95d7e91844ebdb7b5178ed704a6672497546202762b7e5e1afa20b3e4ea4bd79e6eb16f71e06c63e9884ed38c0e1fea9a0bb06ca","112","8053","54321","120","XIAOMI Electronics,CO.,LTD",,,
"6","Jun 14, 2020 10:16:06.729357000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310050000000000721ae555ee5dcc4689bae9ee8bab10060524beb7d6bf7e2f6d797fd85609366058b2e99f634156f8b359cbfb8c7d8a76e9dab4a3bfc50bd27556cef51aeb39af2bd820f8e250c36","80","54321","8053","88","XIAOMI Electronics,CO.,LTD",,,
"7","Jun 14, 2020 10:16:09.645664000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310060000000000721ae555ee5dcc7afa8e493be83afbddda80c7a5b006cf7e3fafc8f5abaada60b30ee7a1337a1a17c5367a610427a2595f7faa7f4be4caf73f462c2c90781a4bf54bc73c19379a719a9396cb4c60146aef1aa1e5c2fa624","96","54321","8053","104","XIAOMI Electronics,CO.,LTD",,,
"8","Jun 14, 2020 10:16:09.738004000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5dcc77da4ba19f44d5be289618c380c5dfc9ae8ee505b0cd5cf854209d31a9c30283f8f851d63d5930da1d5a6c1917fc2e777","64","8053","54321","72","XIAOMI Electronics,CO.,LTD",,,
"9","Jun 14, 2020 10:16:10.687230000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","ff:ff:ff:ff:ff:ff","192.168.137.1","192.168.137.255","17","53706f7455647030595a3ade107cf954000100044895c203ef7a6f0c16b5f36a61c6ef69e5aa60dfae24e914","44","57621","57621","52",,,,
