frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,data.data,data.len,udp.srcport,udp.dstport,udp.length,eth.addr.oui_resolved,tcp.srcport,tcp.dstport,tcp.len
"1","Jun  6, 2020 17:15:15.404302000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","ff:ff:ff:ff:ff:ff","192.168.137.1","192.168.137.255","17","53706f745564703027570d3f3d27d128000100044895c2034e28d891c91c457ab98d7e4f7ad708f6dd84eca6","44","57621","57621","52",,,,
"2","Jun  6, 2020 17:15:17.426498000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.47","3.124.122.199","17","21310060000000000721ae555edbb304e378c8cd325d16cb41a279eb9664994fe3fafc8f5abaada60b30ee7a1337a1a13519c12b088039c1dd25836649339d60f89381e3ebe891ae5a2fc13498c8ff04bcc8b12f756b3e1b281eccbb78db0b1c","96","54321","8053","104","XIAOMI Electronics,CO.,LTD",,,
"3","Jun  6, 2020 17:15:17.460785000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","3.124.122.199","192.168.137.47","17","21310040000000000721ae555edbb304b97cf44d2984795055ab57a0baa09fde56686f7b5bd80878d7de9501fe99e788bcb25877c8f292fcf395272d08801346","64","8053","54321","72","XIAOMI Electronics,CO.,LTD",,,
"4","Jun  6, 2020 17:15:18.626491000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.47","3.124.122.199","17","21310060000000000721ae555edbb305c4aca55dc11ec5c859479b1ee469e0e1e3fafc8f5abaada60b30ee7a1337a1a13519c12b088039c1dd25836649339d60d6d0435fa700454a1fb06a9216ad921339f62924ea89219d67897d49ab9ff2e9","96","54321","8053","104","XIAOMI Electronics,CO.,LTD",,,
"5","Jun  6, 2020 17:15:18.688395000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","3.124.122.199","192.168.137.47","17","21310040000000000721ae555edbb30570b08ea8aa0a165deaa856f6e5d62e5d1bc4123d2468065889755fbae2723ba962678ec4073e93bd5e3ba3280c0f8e38","64","8053","54321","72","XIAOMI Electronics,CO.,LTD",,,
"6","Jun  6, 2020 17:15:19.826638000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.47","3.124.122.199","17","21310060000000000721ae555edbb306ba48fcdaa8025c8890cb117c0a29b603e3fafc8f5abaada60b30ee7a1337a1a13519c12b088039c1dd25836649339d6057b1ec6d1f14af41d5103b50d5dfd3aecdeaf31e21e164e482520a47610c2933","96","54321","8053","104","XIAOMI Electronics,CO.,LTD",,,
"7","Jun  6, 2020 17:15:19.916121000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","3.124.122.199","192.168.137.47","17","21310040000000000721ae555edbb30627526fe8965cc0e2c6a8f16aa63fa57f04b868500ebd963632fcadaf93c160bb67b45de0240e5ca8b5782709962520dc","64","8053","54321","72","XIAOMI Electronics,CO.,LTD",,,
