frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,data.data,data.len,udp.srcport,udp.dstport,udp.length,eth.addr.oui_resolved
"13","Jun 14, 2020 10:20:46.287717000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5dddc9bd6c1ecd408ad83db055edbd3541e8747e82de4f0d944c64e0cc5a9cf09581a717f186a2aaffd3069f843025bff1bce","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"14","Jun 14, 2020 10:20:46.325752000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5dddcbcedfae6bf3aa1734dcb23a50281277b06f6db1d0bf99ea9279533ca56408b2288e7faa3c4331752779673959e2ee2b8","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
"15","Jun 14, 2020 10:20:46.578630000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310060000000000721ae555ee5dddc4150814f403f3ab7d9801aeb30530e4de3fafc8f5abaada60b30ee7a1337a1a13519c12b088039c1dd25836649339d60512139360b81907937b79a9ac09eeea060d33bb44c4a2b159806362ed49326f7","96","54321","8053","104","XIAOMI Electronics,CO.,LTD"
"16","Jun 14, 2020 10:20:46.627088000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5dddcd916c4760c093532e1f6469b03311ddf303a7493a4889006ffae411729be86f0f6e8c5be6ba27bfd1f3ada5f03dfd0a96d98ae668f73df8c7b574adcd61e490250c3ea7c1827901b3f2967ce75e1fe5b8f56ff834b91f36a6dfe62f3c1366a67","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"17","Jun 14, 2020 10:20:46.632500000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5dddcf67b1f2fab7370e5e1cd1d614a5fda840dee6978bc1d6e38cb637aad6d04f991c1df959a52f5261715272f58c5bc3a5b","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
"18","Jun 14, 2020 10:20:46.648744000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5dddc48074c09d6a66cdf76a63b1bdee03b2547e82de4f0d944c64e0cc5a9cf09581ad4391e4347c507c13e6f3cf18749255a","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"19","Jun 14, 2020 10:20:46.876325000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310060000000000721ae555ee5dddcb0e707593ee491350646cfa3ff831fabe3fafc8f5abaada60b30ee7a1337a1a13519c12b088039c1dd25836649339d6039187bc8217d615de4258c97658d97fb19a4b75ba4cd3e4a7b74e66fb09677f9","96","54321","8053","104","XIAOMI Electronics,CO.,LTD"
"20","Jun 14, 2020 10:20:46.939379000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5dddc9ce515164b4e8c911ea581f51b0e9da341d6199861afb2f2d1907d5d7b33e1930ce0c75c56a7b500e55ac971724ffbf5","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
"21","Jun 14, 2020 10:20:47.134271000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5dddcafacf915831349dbd5b65119416f3b8a303a7493a4889006ffae411729be86f076dcd7f444225ad3b8a23644e1a7581fd7920fcac873c2f5c87aafbee2ef4156d8b78f00b5b2e5a06445f70f7bdae7da7efd94109de038e5cf57b9f079edc92a","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"22","Jun 14, 2020 10:20:47.159968000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5ddddb9007ee2548ff113c4090e4361d44be447e82de4f0d944c64e0cc5a9cf09581a39062024c5d89ab1cf16e20de61584ff","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
