frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,data.data,data.len,udp.srcport,udp.dstport,udp.length,eth.addr.oui_resolved
"61","Jun 14, 2020 10:27:48.212477000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5df810ae8b5822ae92f03f96d124955820b3a303a7493a4889006ffae411729be86f0c20600b733ec06fcf7515055db54cf113729207d537f4addaccb7236f0a9dfb67abd2ebc100ef345367a6ebda1baaa2541507495363118497234064c480ff5bc","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"62","Jun 14, 2020 10:27:48.223356000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5df82eff0c9b8d0e9576c3a785c7d651381643b220e5d6c511a47bf11b8edf68ccf6bd6a33118af243c010ed494d1d1ce0884","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
"63","Jun 14, 2020 10:27:48.238697000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5df829009eedb8cbeb5cd47d547963f77ca3147e82de4f0d944c64e0cc5a9cf09581aee8c13f931d19112349f96c5b2bcd9de","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"64","Jun 14, 2020 10:27:48.509735000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310060000000000721ae555ee5df82249aa487edea93bd28b3f0dccee6e306e3fafc8f5abaada60b30ee7a1337a1a12a6801db9231a6621d087d74c5b46743b2ec76e6d3a79666cc32d5bfc9baa615bc9de91b82c5bc389326532d2f64ba72","96","54321","8053","104","XIAOMI Electronics,CO.,LTD"
"65","Jun 14, 2020 10:27:48.540145000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5df82a83bb05bb8e4c35f5446c7eca23731e30a016cbab67b80257789f662de0ed7e07f5af0698c2c9c7341423e6ac848fc0a","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
"66","Jun 14, 2020 10:27:48.730798000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5df836ff0bef51a60325f53e42a20814f4911303a7493a4889006ffae411729be86f0bd2be5151076b73c5693270ca046af313bd8a96b1ab2849e3d6f9d0970de11b6da152a1ff4e4a743d809178e51a3f7f48c6ce2962877f980f802b8f3b8aa11ca","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"67","Jun 14, 2020 10:27:48.750465000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5df827374d17890ea8f0c60d5f4d4a358e06647e82de4f0d944c64e0cc5a9cf09581a086b3cdd0dcd6f834754260742e0c5ea","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"68","Jun 14, 2020 10:27:49.250511000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5df8265896eee0e5e85190dc401338cc3c964303a7493a4889006ffae411729be86f01ec4a516abd217b3d1fd32fb43046035fd2749194e075eb576d6d11c4e550a0aab4dee84d1998a3973e2dddec6e644c9cc7ba5d3ea85a09aab2a58d1053b4c5b","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"69","Jun 14, 2020 10:27:49.262865000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5df834b0d57a1dc7313c735c46d3ab803de7247e82de4f0d944c64e0cc5a9cf09581a7efc1e13f5a360b66c2ff3afe00a5185","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"70","Jun 14, 2020 10:27:49.685597000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310060000000000721ae555ee5df8313a1e2df4ea2edae2854781f948f3b14e3fafc8f5abaada60b30ee7a1337a1a12a6801db9231a6621d087d74c5b46743abc26fe65389868c6355f6e948c0cc073a9a02199157e32bdd9284fe4b1f8329","96","54321","8053","104","XIAOMI Electronics,CO.,LTD"
"71","Jun 14, 2020 10:27:49.760481000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5df8349847a055b56e545257f0c9c0624a4df26b0f104e086c03c7184daf2174ec2d604f33291edc64d604ceebef59b411d0d","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
"72","Jun 14, 2020 10:27:50.073876000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5df832ba895d5bd6854ca1edd682d77368a00303a7493a4889006ffae411729be86f00992ac993d872bdeab0a2169555c672434450c5eabe7aa5db679b36dfac5b20fdce71fb67ab0a13cd3fabd2d05fec6e656f41cc24f635a8d92d2e7c4ea647833","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"73","Jun 14, 2020 10:27:50.090584000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5df84010bdea1c809fb970cbf5d7d5a26006d47e82de4f0d944c64e0cc5a9cf09581a1b8061188271014d7d563a02facee3ff","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"74","Jun 14, 2020 10:27:50.899112000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310060000000000721ae555ee5df84466f3e156aed8567d3501956df2958c9e3fafc8f5abaada60b30ee7a1337a1a12a6801db9231a6621d087d74c5b467433ec96532a4a7f3a9ce7262a61b322f146cae5068b83ef1e971f3f2a1bedbaac3","96","54321","8053","104","XIAOMI Electronics,CO.,LTD"
"75","Jun 14, 2020 10:27:50.988081000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5df84d81e542a19945fa290b38c7c553ce413edfb93297d61e0af140b3bcaba0447db2fb682b18d4882518256e6566c56ab84","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
