frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,data.data,data.len,udp.srcport,udp.dstport,udp.length,eth.addr.oui_resolved
"1","Jun 14, 2020 10:30:44.555537000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5e031b1f1c619f25c8d910aa6b5e52bda3427303a7493a4889006ffae411729be86f0298bf5287ae425d7e9f54557cb0ed09346e5b84d72bb9123515f4fd35a90c0e202942ac5a296f3f2569133fd60019983e546678f32cf150b1e188f9e1cce332c","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"2","Jun 14, 2020 10:30:44.729100000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5e032391b532a2c4c36601fa5081aaad6154547e82de4f0d944c64e0cc5a9cf09581a20e0932483f5f9c40a192b8d35c2720c","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"3","Jun 14, 2020 10:30:44.740037000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310070000000000721ae555ee5e032d19ee58f9570b73a4fdaa370c2a61cb0e3fafc8f5abaada60b30ee7a1337a1a12a6801db9231a6621d087d74c5b467431ea5f636f885577a03794bf4b40e99a3f8dca6808b8c9ed2fe5ddd9c984b94bf9001b4c89d6176c262b72306a8cfc02e","112","54321","8053","120","XIAOMI Electronics,CO.,LTD"
"4","Jun 14, 2020 10:30:44.764999000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5e032f6ef1c8ae09e965ad615a3315d28ade8637333f12d199277751348d5bcee761c206df9d2cc1bc911e91d15c270b88119","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
