frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,data.data,data.len,udp.srcport,udp.dstport,udp.length,eth.addr.oui_resolved
"1","Jun 14, 2020 10:30:02.877002000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5e0090f0702ff398a1fd96e57b09d6327e737303a7493a4889006ffae411729be86f06c4f9f6c929585e6b8ab6259c680d11d1a6d36ae31be6af8e761abf82ae94a86c3d1f297ce84d56e2705e04a37c9b79f37cfa247059a37c147fcce1856d1a17f","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"2","Jun 14, 2020 10:30:02.953128000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5e00889ad7685a0aa57fff56c3369d6664c7e47e82de4f0d944c64e0cc5a9cf09581a2f5f092832fd19eecf061b66a9b55922","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"3","Jun 14, 2020 10:30:02.960024000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310070000000000721ae555ee5e008e1c0fb183dbf3e0aac51d48d361a0a2ce3fafc8f5abaada60b30ee7a1337a1a12a6801db9231a6621d087d74c5b467431ea5f636f885577a03794bf4b40e99a311b7dfc110f4e23f47528d4eaa77c6ca15a46cce2cf35010b65a89aa677b8345","112","54321","8053","120","XIAOMI Electronics,CO.,LTD"
"4","Jun 14, 2020 10:30:02.985323000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5e008f24455c1c76ab4b2d35de2ec712402a1c4071f3b2cf7914ce44b4d2aa8f7e74eacac374dff765aaa232d481789c0e41e","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
