frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,data.data,data.len,udp.srcport,udp.dstport,udp.length,eth.addr.oui_resolved
"1","Jun  6, 2020 17:25:28.380447000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","3.124.122.199","192.168.137.47","17","21310070000000000721ae555edbb567970eabda1655a56967867eb36902131b303a7493a4889006ffae411729be86f009c87958ad086288f7848725916732e337644cb27d86fcf3c843875f610b9b3a3b4a0e8eecdc39731019243ff25dd47e6e2c6f964e062e9fef796e927726d933","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"2","Jun  6, 2020 17:25:28.513284000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.47","3.124.122.199","17","21310040000000000721ae555edbb567e6a60b12402a1b9e4108b1a31fe7a09f47e82de4f0d944c64e0cc5a9cf09581acc5394150d61a5e964800d6a12a865e6","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"3","Jun  6, 2020 17:25:28.513289000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.47","3.124.122.199","17","21310060000000000721ae555edbb567e1bc78ccd6f68ea2d2efa0128be6487ee3fafc8f5abaada60b30ee7a1337a1a14f0689f6db60098a568d15dc290441e7182c5063de2d036750edac7c9df0f915f7eade5eae869de3efb3356a19e0f2c4","96","54321","8053","104","XIAOMI Electronics,CO.,LTD"
"4","Jun  6, 2020 17:25:28.595530000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","3.124.122.199","192.168.137.47","17","21310040000000000721ae555edbb5672276def3569febf372e792cb5f87eb5fb18284e6f5574791cd9acb9fe1aa1e6b84980fbd8233fb51748af8dcf211280f","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
