frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,data.data,data.len,udp.srcport,udp.dstport,udp.length,eth.addr.oui_resolved
"1","Jun  6, 2020 17:30:09.167439000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","3.124.122.199","192.168.137.47","17","21310070000000000721ae555edbb6802b8c1dcba7ec698fec3d01fc03c3f8ad303a7493a4889006ffae411729be86f011deab654eb44a51079a5a50993928ad754f9fa21225a6dacb4ec210383ecbd5a1eeb4372213c986b0682b4d4433a3d64ca70d3fbb7aa01f68f4a339d634c37a","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"2","Jun  6, 2020 17:30:09.238404000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.47","3.124.122.199","17","21310040000000000721ae555edbb68059f5d1335e5117f7567869719bff9c7547e82de4f0d944c64e0cc5a9cf09581a6d66796bea95be2d10795cfe788c1fc4","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"3","Jun  6, 2020 17:30:09.243666000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.47","3.124.122.199","17","21310070000000000721ae555edbb6801245ed53b625cecb35c10244f867433ae3fafc8f5abaada60b30ee7a1337a1a12a6801db9231a6621d087d74c5b467431ea5f636f885577a03794bf4b40e99a36d4d0ef8c1fc72d15d78cebeae79d70063cad1665f27c506c053c2fe12a18cba","112","54321","8053","120","XIAOMI Electronics,CO.,LTD"
"4","Jun  6, 2020 17:30:09.279957000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","3.124.122.199","192.168.137.47","17","21310040000000000721ae555edbb680f2b17e86a6e6067701b4f3ef5713b429596d1fafed2b82eb1ac411709b0aaaf4d0ab660a37718c46fb23627a3f06b674","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
"5","Jun  6, 2020 17:30:11.381033000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.47","3.124.122.199","17","21310260000000000721ae555edbb68265e8cb237a4c27b40883f09de984f7fca05b09364f31592529b0bc7cb5e419f471898971da338ff390f1b28cce8f9be4b0fb7aa083e7c6dca6e17457768690f9cede04b19ade9af787ead270383dfa0f1daef05f1d9ade0a57a2d5b24783fba15d843ac2f1efa62576d09d19fe4809e424b120b7d72f62762dfd067b58b83b268e0390eba7c5d9ff13207d0dc531ebeb5e110dddb594920d626f3fa126d5b32f064ff758cd1a0de839e3838b0cba94e2f9ca46330ee6faa4385838044df02181d69d825c116f566952c62047c81a8decfae263b2946b44e8e7d1860eae5d205054aa52d5a0389229a1ea790896ca14d23507d2332ccc5fc74121eee515a43f71742f7a757e8d6ea26f204c5f50a2d6289ebdd807efb78bb72e03532f402b267fd59897ca76f7da9124da35c02a56f26c1296d71301fa87d4a2d5c721d6f948b9dfaadca620baaf452fcde953f090ef8f031304fb1b92c22f7e4b72e6e3a18c425f5376b9973332a0fcc60fd3115cb358670ec126253c43fd155b656b78630619f7a0c7eef6fd8e0beec74f09eaf49789a28f621df441ec87801a072c8a806263e112c39454843937454643cbde26cb8a244c1da5a302d7a4cb1837aeb35925b7bf45a3e1a1763cd7e9451c7284a45cacef589156aa5e99a9bc298d31c76f3f48bd844e543b1a20af63d4c3348b285862164552211dba052725b864bfa3133ac54985abb1a18e55d0a1468d86a9d3b8da212b8354b43389780b33448146e25d50d890a85b4dcd40a3fd4b432664bb63d6e765844efb0290d70b6d64060d170903a862d74308b071e2e92658eb0b3c2f2e","608","54321","8053","616","XIAOMI Electronics,CO.,LTD"
"6","Jun  6, 2020 17:30:11.433406000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","3.124.122.199","192.168.137.47","17","213100b0000000000721ae555edbb68289b8739cda6aaf2b68173c60a9838b49ac50f8d47a07fc9793a8ae746e9a92920c9dfee31bdc2ee5a8fd8d04b474b60660ca4d48b36f7e316d4608a23925c5bc3cdbb182b884923a35e2cf357b9b90b16a2278d6b261360dd1d7b7bca95e69dfb44df3d66a617a6af1721e61df38fceae1aae6f4de84a985bbd19889bd4e4d5629c551134e07f864af2f7f1f425810d570b42729dd06c056d70b8cf633a795c3","176","8053","54321","184","XIAOMI Electronics,CO.,LTD"
"7","Jun  6, 2020 17:30:15.855118000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","ff:ff:ff:ff:ff:ff","192.168.137.1","192.168.137.255","17","53706f745564703027570d3f3d27d128000100044895c2034e28d891c91c457ab98d7e4f7ad708f6dd84eca6","44","57621","57621","52",
