frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,data.data,data.len,udp.srcport,udp.dstport,udp.length,eth.addr.oui_resolved
"15","Jun 14, 2020 10:25:45.253899000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5df0755c743635d81c47e7175049bac301a3147e82de4f0d944c64e0cc5a9cf09581aeee9d58b46b8a2e35b09838706b2b9a7","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"16","Jun 14, 2020 10:25:45.743710000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5df089750c1c24bc9ffcd0ca3058e781ee69e303a7493a4889006ffae411729be86f0e1cab6e9b46eef5cccf50d53d3da6f6796331583d2d6a8bce749a6fc0c07c7222a1c08665de8b7f57c7e8267c33873bf4c330456e8458c18dd5e29b8727619c8","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"17","Jun 14, 2020 10:25:45.765606000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5df071d072f953e1fc4fb483d8bbb2b171f9c47e82de4f0d944c64e0cc5a9cf09581a06067c7ac9823d245aac981bc0ea0365","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"18","Jun 14, 2020 10:25:45.783384000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310060000000000721ae555ee5df075813a0b1ebb18c5a9d07346c0b6ee5bee3fafc8f5abaada60b30ee7a1337a1a12a6801db9231a6621d087d74c5b467433ce41f1efecf8484e560dc994566739fb2b26b5cc49a5f4dbd0893e410af2b7c","96","54321","8053","104","XIAOMI Electronics,CO.,LTD"
"19","Jun 14, 2020 10:25:45.852647000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5df0799399e2170c81535f7554cc39c9c6192376d2f797f4e7c9c4931e2f4e384bf94a3dfe4ce3fdde82f925bca867fc334fd","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
"20","Jun 14, 2020 10:25:46.251352000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5df0730f38c20590fdf06ea295ce39d3e5455303a7493a4889006ffae411729be86f050ee42109ad10d3c1387956ebf0fbf5e95d621fb9fadddbbba075fe0521c591b7097afdd25ef838ea0278d262f743f87e03abc53801d7c994316c1c5f6dc1f4c","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"21","Jun 14, 2020 10:25:46.284976000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5df08372644981847d59b4bb9050b2176963547e82de4f0d944c64e0cc5a9cf09581a6541cb0b26846b988e7910102bd99a74","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"22","Jun 14, 2020 10:25:46.763765000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5df0924fca88b3c86ba982dd0eacbf083661a303a7493a4889006ffae411729be86f0460e57a6ab8cf2c9723782eafbc0ec5e64185f89020c0b9ef0a46285ac0fd7411d90e57913d2a55d8d24198c4f56ff2cd26402225d6fc380ac84b2ba6a48ae52","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"23","Jun 14, 2020 10:25:46.789915000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5df08e81081a1fb10411b6305c5a56b238b9147e82de4f0d944c64e0cc5a9cf09581a81b0db4d1f02f8584d56d692fdc4bb73","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"24","Jun 14, 2020 10:25:46.992018000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310060000000000721ae555ee5df08c794f1de373eeeaaefe183624a72540de3fafc8f5abaada60b30ee7a1337a1a12a6801db9231a6621d087d74c5b46743601159b0b911a48885552d7e87bec6546e644d2a2126ad0852635e92bc1f87a1","96","54321","8053","104","XIAOMI Electronics,CO.,LTD"
"25","Jun 14, 2020 10:25:47.082807000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5df086ff409d5404aac4769cf563f945d6ea026ac1448100639ddc16bb5708cfb27bb55aee650813d27de949fc8492643abfa","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
"26","Jun 14, 2020 10:25:47.276186000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5df082659356cf242c49d3182ff2de7049130303a7493a4889006ffae411729be86f030805956501ab9a4e134418156a3f7bea9aec6228bb2f07eb2b4b3a1600a0136f7d7559a88aa6a0ab376294996934a1e4c3a1b60f191151873c65cb0d9664737","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"27","Jun 14, 2020 10:25:47.301711000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5df09524cac18b3c493d0c97349c95589582d47e82de4f0d944c64e0cc5a9cf09581a7f95c8ad269a3d2515ff363c14627292","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"28","Jun 14, 2020 10:25:47.787962000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5df0a5a95027d35b3cb243963dae14f1a0a2e303a7493a4889006ffae411729be86f05d6282ae32f424c695fed389065b6d33e63bad219cef25ca1d7f83687700441cc7865fbefe399f60a304dfd70d5d75d8f051f8840ccaf3ebab49a901616d863f","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"29","Jun 14, 2020 10:25:47.813562000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5df092e31805def5f268767d778f6e2036df547e82de4f0d944c64e0cc5a9cf09581a2563a9dcd006ef884b81b0c980ac5525","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"30","Jun 14, 2020 10:25:48.195315000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310060000000000721ae555ee5df0aade932ae554eb3591c0d1980b5a483bae3fafc8f5abaada60b30ee7a1337a1a12a6801db9231a6621d087d74c5b46743b7989e97ffb902cf0309041b7266b6dbd39b71f7f4913e2dd666513e7263daec","96","54321","8053","104","XIAOMI Electronics,CO.,LTD"
"31","Jun 14, 2020 10:25:48.220710000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5df0af16298a86c2b21df42cb8d6f7db6054774ef01d9ed858393fa145b51055a4c999033431b8104af5d74f3e9c81b5d1268","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
"32","Jun 14, 2020 10:25:48.302922000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5df0a3d21370baebf864672300d8a4d278d80303a7493a4889006ffae411729be86f09f57f5c5a5369e3f60f86f5c40f86fc8423d1f17573dba50f5d160f54dd570466482f6d484e1158c0b0cec1600a98d0cd10fdee8612a37cce9d1bec9f59c3b85","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"33","Jun 14, 2020 10:25:48.325376000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5df0a5bb99e4b8754ca7ff63c73e620777d1047e82de4f0d944c64e0cc5a9cf09581a96550de3a5341899b1827e2ac0cd73c3","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"34","Jun 14, 2020 10:25:48.913958000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5df0bc522baa68956a4db047ad3581f08998b303a7493a4889006ffae411729be86f0affa6b64cf2200cdec8835f5e58497a00f875d412dc219c8e64c1bc185fc839db981af488179df16f2ea34a9dbcd8ffbe189487f390f49cd97e7e65864d20450","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"35","Jun 14, 2020 10:25:48.939298000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5df0ab24822bce8750db45912eed9234723d347e82de4f0d944c64e0cc5a9cf09581af7759803c2cc0b314c9e943f222f0d9c","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"36","Jun 14, 2020 10:25:49.383366000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310060000000000721ae555ee5df0bbe3008015208e48c119d4a1e2d965ba3e3fafc8f5abaada60b30ee7a1337a1a12a6801db9231a6621d087d74c5b467431c426af178369d1e5b1a65bfe4ade2423233c28c559f48e8a939ca554cd1f649","96","54321","8053","104","XIAOMI Electronics,CO.,LTD"
"37","Jun 14, 2020 10:25:49.426319000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5df0a04d6ab6fc238ff5dbcc01215d68fb72e303a7493a4889006ffae411729be86f0915e9d7142f9293d33338aadb37d902850cf4331cf6f0a8265fa1bdff7bb15c2e076b7baa92cc2c42b8e0846fd7471d19d3ea691d4b04b6e9a844a32a14d867a","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
