frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,data.data,data.len,udp.srcport,udp.dstport,udp.length,eth.addr.oui_resolved
"15","Jun 14, 2020 10:19:54.964827000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310060000000000721ae555ee5dda8ee88d519f2f20242195b6bb1c8b44918e3fafc8f5abaada60b30ee7a1337a1a13519c12b088039c1dd25836649339d604a0c90df9e7219e069d34463d4d2c57046d75961be0d7a7bc6f46c48261c5c3b","96","54321","8053","104","XIAOMI Electronics,CO.,LTD"
"16","Jun 14, 2020 10:19:55.021727000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5dda82f24d17fcb72aefb526c5f23614ee956a0cef992f77b4040bad07ffd7ecd2d5c38f927a67c58f7a353b73273a8cd455d","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
"17","Jun 14, 2020 10:19:55.216058000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5dda8c5356ef90e03ebe29128874b4d90f383303a7493a4889006ffae411729be86f0488daac4d8f9537c039d19d43d19310f4f9da2c6085f295a839e5ba7210255544c5b2da60119b1ae865d5e86c0fe11d7ee9faf6818165d0ac4b8219616ef2cc1","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"18","Jun 14, 2020 10:19:55.241313000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5dda9baffcbe5ec4e449e8c511bf7333dcf8d47e82de4f0d944c64e0cc5a9cf09581aa8143b70a991865e4283202547679f60","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"19","Jun 14, 2020 10:19:55.727676000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5dda9109651ec8293f2ca2ec57205b88985f3303a7493a4889006ffae411729be86f00b7084dc79c58655e20a8f17c0c485ba5b9bc37824956ce62fd7b33a15e8fc8b6d8044da41437c0e997cc645872c5bcd45b74fcea5e30b31abfcd2fb5029051e","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"20","Jun 14, 2020 10:19:55.753384000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5dda9389ae56172c0fcdbd25cd3cb0d2dbf2947e82de4f0d944c64e0cc5a9cf09581aead4535c1a061da92ae2ea24f72a861b","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
"21","Jun 14, 2020 10:19:56.179349000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310060000000000721ae555ee5ddaa36f45efb40271559621bb4de1de0774be3fafc8f5abaada60b30ee7a1337a1a13519c12b088039c1dd25836649339d60b88756d983dca9fd1e980ee687deb252de2711da965bbef4018913e852484569","96","54321","8053","104","XIAOMI Electronics,CO.,LTD"
"22","Jun 14, 2020 10:19:56.243110000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310070000000000721ae555ee5dda9d14dcda3a3e590d3a672a4f38001582c303a7493a4889006ffae411729be86f0acb48a6e2a25bd0c0b6194611b09ebceb2f38778feeda5b9396002646e6a131e66095afcb41a7797e3c8d987f0a99f8d2f679837c091c8f288324ff080e559ad","112","8053","54321","120","XIAOMI Electronics,CO.,LTD"
"23","Jun 14, 2020 10:19:56.249773000 Mitteleuropäische Sommerzeit","46:85:00:12:35:54","40:31:3c:d3:23:d4","18.197.235.166","192.168.137.44","17","21310040000000000721ae555ee5ddaa68cbdc5e1af6dd9566658ab79f0bfa94cc838b3fad90c003aaf750b3f19bf299289f1a73dc7790e2ce50695bcd145490","64","8053","54321","72","XIAOMI Electronics,CO.,LTD"
"24","Jun 14, 2020 10:19:56.266207000 Mitteleuropäische Sommerzeit","40:31:3c:d3:23:d4","46:85:00:12:35:54","192.168.137.44","18.197.235.166","17","21310040000000000721ae555ee5ddaa1c02286280c7efd2f374d21b7caa768c47e82de4f0d944c64e0cc5a9cf09581a7a0868c1ac02274bbc1e8012744b0e8a","64","54321","8053","72","XIAOMI Electronics,CO.,LTD"
