frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,data.data,data.len,udp.srcport,udp.dstport,udp.length,eth.addr.oui_resolved,tcp.srcport,tcp.dstport,tcp.len
"58","Jun 17, 2020 09:41:14.224412000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"59","Jun 17, 2020 09:41:14.234389000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"60","Jun 17, 2020 09:41:14.234475000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"61","Jun 17, 2020 09:41:14.285518000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"62","Jun 17, 2020 09:41:14.285572000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"63","Jun 17, 2020 09:41:14.302590000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"64","Jun 17, 2020 09:41:14.314507000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"65","Jun 17, 2020 09:41:14.318580000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"66","Jun 17, 2020 09:41:14.322703000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"67","Jun 17, 2020 09:41:14.326936000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"68","Jun 17, 2020 09:41:14.336775000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"69","Jun 17, 2020 09:41:14.336861000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"70","Jun 17, 2020 09:41:14.347103000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"71","Jun 17, 2020 09:41:14.347155000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"72","Jun 17, 2020 09:41:14.388075000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"73","Jun 17, 2020 09:41:14.388127000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"74","Jun 17, 2020 09:41:14.405129000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"75","Jun 17, 2020 09:41:14.417073000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"76","Jun 17, 2020 09:41:14.421134000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"77","Jun 17, 2020 09:41:14.425301000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"78","Jun 17, 2020 09:41:14.429351000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"79","Jun 17, 2020 09:41:14.439013000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"80","Jun 17, 2020 09:41:14.439065000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"81","Jun 17, 2020 09:41:14.440205000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"82","Jun 17, 2020 09:41:14.440257000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"83","Jun 17, 2020 09:41:14.489301000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"84","Jun 17, 2020 09:41:14.489388000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"85","Jun 17, 2020 09:41:14.507546000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"86","Jun 17, 2020 09:41:14.519470000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"87","Jun 17, 2020 09:41:14.523503000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"88","Jun 17, 2020 09:41:14.527632000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"89","Jun 17, 2020 09:41:14.531720000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"90","Jun 17, 2020 09:41:14.534549000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"91","Jun 17, 2020 09:41:14.534601000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"92","Jun 17, 2020 09:41:14.539724000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"93","Jun 17, 2020 09:41:14.539776000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"94","Jun 17, 2020 09:41:14.590753000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"95","Jun 17, 2020 09:41:14.590805000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"96","Jun 17, 2020 09:41:14.609967000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"97","Jun 17, 2020 09:41:14.621771000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"98","Jun 17, 2020 09:41:14.625726000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"99","Jun 17, 2020 09:41:14.626642000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"100","Jun 17, 2020 09:41:14.626694000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"101","Jun 17, 2020 09:41:14.629908000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"102","Jun 17, 2020 09:41:14.634002000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"103","Jun 17, 2020 09:41:14.642045000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"104","Jun 17, 2020 09:41:14.642140000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"105","Jun 17, 2020 09:41:14.693067000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"106","Jun 17, 2020 09:41:14.693119000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"107","Jun 17, 2020 09:41:14.712392000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"108","Jun 17, 2020 09:41:14.719635000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"109","Jun 17, 2020 09:41:14.719687000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"110","Jun 17, 2020 09:41:14.724259000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"111","Jun 17, 2020 09:41:14.728319000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"112","Jun 17, 2020 09:41:14.732426000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"113","Jun 17, 2020 09:41:14.736614000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"114","Jun 17, 2020 09:41:14.743348000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"115","Jun 17, 2020 09:41:14.743435000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"116","Jun 17, 2020 09:41:14.794072000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
"117","Jun 17, 2020 09:41:14.794119000 Mitteleuropäische Sommerzeit",,,,,,,,,,,,,,
