frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,data.data,data.len,udp.srcport,udp.dstport,udp.length,eth.addr.oui_resolved,tcp.srcport,tcp.dstport,tcp.len
"28","Jun  8, 2020 10:04:13.900305000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","34.208.202.61","6",,,,,,"Zyxel Communications Corporation","51377","443","557"
"29","Jun  8, 2020 10:04:14.082492000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","34.208.202.61","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","443","51377","158"
"30","Jun  8, 2020 10:04:14.082545000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","34.208.202.61","6",,,,,,"Zyxel Communications Corporation","51377","443","0"
"31","Jun  8, 2020 10:04:14.088861000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","34.208.202.61","6",,,,,,"Zyxel Communications Corporation","51377","443","190"
"32","Jun  8, 2020 10:04:14.270287000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","34.208.202.61","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","443","51377","144"
"33","Jun  8, 2020 10:04:14.270338000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","34.208.202.61","6",,,,,,"Zyxel Communications Corporation","51377","443","0"
"34","Jun  8, 2020 10:04:14.848363000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d",,,,,,,,,"Tp-Link Technologies Co.,Ltd.",,,
"35","Jun  8, 2020 10:04:14.848383000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70",,,,,,,,,"Zyxel Communications Corporation",,,
"36","Jun  8, 2020 10:04:21.147800000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"43351","1900","335","Zyxel Communications Corporation",,,
"37","Jun  8, 2020 10:04:21.250191000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"43351","1900","335","Zyxel Communications Corporation",,,
"38","Jun  8, 2020 10:04:21.352686000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"43351","1900","344","Zyxel Communications Corporation",,,
"39","Jun  8, 2020 10:04:21.455044000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"43351","1900","344","Zyxel Communications Corporation",,,
"40","Jun  8, 2020 10:04:21.660385000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"43351","1900","399","Zyxel Communications Corporation",,,
"41","Jun  8, 2020 10:04:21.762797000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"43351","1900","399","Zyxel Communications Corporation",,,
"42","Jun  8, 2020 10:04:21.841179000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","192.168.1.1","17",,,"60673","53","54","Zyxel Communications Corporation",,,
"43","Jun  8, 2020 10:04:21.845916000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","192.168.1.1","192.168.1.182","17",,,"53","60673","54","Tp-Link Technologies Co.,Ltd.",,,
"44","Jun  8, 2020 10:04:21.865173000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"46558","1900","409","Zyxel Communications Corporation",,,
"45","Jun  8, 2020 10:04:22.069961000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"46558","1900","409","Zyxel Communications Corporation",,,
"46","Jun  8, 2020 10:04:22.475545000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:71","01:00:5e:00:00:01","0.0.0.0","224.0.0.1","2",,,,,,"Zyxel Communications Corporation",,,
"47","Jun  8, 2020 10:04:22.480689000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:71","33:33:00:00:00:01",,,,,,,,,"Zyxel Communications Corporation",,,
