frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,data.data,data.len,udp.srcport,udp.dstport,udp.length,eth.addr.oui_resolved,tcp.srcport,tcp.dstport,tcp.len
"51","Jun  8, 2020 09:52:47.512493000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","81.161.59.87","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","80","51050","0"
"52","Jun  8, 2020 09:52:47.512577000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","81.161.59.87","6",,,,,,"Zyxel Communications Corporation","51050","80","0"
"53","Jun  8, 2020 09:52:47.689640000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","ff:ff:ff:ff:ff:ff",,,,,,,,,"Zyxel Communications Corporation",,,
"54","Jun  8, 2020 09:52:47.965867000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","192.168.1.1","17",,,"58909","53","62","Zyxel Communications Corporation",,,
"55","Jun  8, 2020 09:52:47.966428000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","172.217.17.65","6",,,,,,"Zyxel Communications Corporation","51059","443","0"
"56","Jun  8, 2020 09:52:47.976264000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","192.168.1.1","192.168.1.182","17",,,"53","58909","78","Tp-Link Technologies Co.,Ltd.",,,
"57","Jun  8, 2020 09:52:47.978830000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","172.217.17.65","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","443","51059","0"
"58","Jun  8, 2020 09:52:47.978882000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","172.217.17.65","6",,,,,,"Zyxel Communications Corporation","51059","443","0"
"59","Jun  8, 2020 09:52:47.979432000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","172.217.17.65","6",,,,,,"Zyxel Communications Corporation","51059","443","597"
"60","Jun  8, 2020 09:52:47.990678000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","172.217.17.65","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","443","51059","0"
