frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,data.data,data.len,udp.srcport,udp.dstport,udp.length,eth.addr.oui_resolved,tcp.srcport,tcp.dstport,tcp.len
"28","Jun  8, 2020 09:41:43.014651000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"60692","1900","409","Zyxel Communications Corporation",,,
"29","Jun  8, 2020 09:41:43.027321000 Mitteleuropäische Sommerzeit","f4:0f:24:27:af:24","01:00:5e:00:00:fb","192.168.1.213","224.0.0.251","17",,,"5353","5353","182","Apple, Inc.",,,
"30","Jun  8, 2020 09:41:43.029720000 Mitteleuropäische Sommerzeit","f4:0f:24:27:af:24","33:33:00:00:00:fb",,,,,,"5353","5353","182","Apple, Inc.",,,
"31","Jun  8, 2020 09:41:43.322789000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","192.168.1.1","17",,,"58080","53","51","Zyxel Communications Corporation",,,
"32","Jun  8, 2020 09:41:43.322935000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","192.168.1.1","17",,,"58080","53","52","Zyxel Communications Corporation",,,
"33","Jun  8, 2020 09:41:43.328002000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","192.168.1.1","192.168.1.182","17",,,"53","58080","84","Tp-Link Technologies Co.,Ltd.",,,
"34","Jun  8, 2020 09:41:43.328011000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","192.168.1.1","192.168.1.182","17",,,"53","58080","82","Tp-Link Technologies Co.,Ltd.",,,
"35","Jun  8, 2020 09:41:43.827508000 Mitteleuropäische Sommerzeit","cc:2d:b7:bf:3b:e0","01:00:5e:00:00:fb","192.168.1.57","224.0.0.251","17",,,"5353","5353","69","Apple, Inc.",,,
"36","Jun  8, 2020 09:41:43.999893000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","01:00:5e:00:00:fb","192.168.1.182","224.0.0.251","17",,,"5353","5353","182","Tp-Link Technologies Co.,Ltd.",,,
"37","Jun  8, 2020 09:41:44.000019000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","33:33:00:00:00:fb",,,,,,"5353","5353","182","Tp-Link Technologies Co.,Ltd.",,,
"38","Jun  8, 2020 09:41:44.046643000 Mitteleuropäische Sommerzeit","f4:0f:24:27:af:24","01:00:5e:00:00:fb","192.168.1.213","224.0.0.251","17",,,"5353","5353","182","Apple, Inc.",,,
"39","Jun  8, 2020 09:41:44.048903000 Mitteleuropäische Sommerzeit","f4:0f:24:27:af:24","33:33:00:00:00:fb",,,,,,"5353","5353","182","Apple, Inc.",,,
"40","Jun  8, 2020 09:41:44.851271000 Mitteleuropäische Sommerzeit","cc:2d:b7:bf:3b:e0","01:00:5e:00:00:fb","192.168.1.57","224.0.0.251","17",,,"5353","5353","69","Apple, Inc.",,,
"41","Jun  8, 2020 09:41:45.088866000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","81.161.59.127","192.168.1.182","6",,,,,,"Tp-Link Technologies Co.,Ltd.","80","51031","279"
