frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,data.data,data.len,udp.srcport,udp.dstport,udp.length,eth.addr.oui_resolved,tcp.srcport,tcp.dstport,tcp.len
"28","Jun  8, 2020 09:47:55.588070000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","81.161.59.127","6",,,,,,"Zyxel Communications Corporation","51031","80","0"
"29","Jun  8, 2020 09:47:56.327007000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","192.168.1.1","17",,,"63333","53","52","Zyxel Communications Corporation",,,
"30","Jun  8, 2020 09:47:56.331046000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","192.168.1.1","192.168.1.182","17",,,"53","63333","106","Tp-Link Technologies Co.,Ltd.",,,
"31","Jun  8, 2020 09:47:56.360943000 Mitteleuropäische Sommerzeit","cc:2d:b7:bf:3b:e0","01:00:5e:00:00:fb","192.168.1.57","224.0.0.251","17",,,"5353","5353","69","Apple, Inc.",,,
"32","Jun  8, 2020 09:47:56.423111000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d",,,,,,,,,"Tp-Link Technologies Co.,Ltd.",,,
"33","Jun  8, 2020 09:47:56.423153000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70",,,,,,,,,"Zyxel Communications Corporation",,,
"34","Jun  8, 2020 09:47:57.325789000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","192.168.1.1","17",,,"63333","53","50","Zyxel Communications Corporation",,,
"35","Jun  8, 2020 09:47:57.329159000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","192.168.1.1","192.168.1.182","17",,,"53","63333","50","Tp-Link Technologies Co.,Ltd.",,,
"36","Jun  8, 2020 09:47:57.385113000 Mitteleuropäische Sommerzeit","cc:2d:b7:bf:3b:e0","01:00:5e:00:00:fb","192.168.1.57","224.0.0.251","17",,,"5353","5353","69","Apple, Inc.",,,
"37","Jun  8, 2020 09:47:58.075954000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","192.168.1.1","192.168.1.182","17",,,"55000","137","58","Tp-Link Technologies Co.,Ltd.",,,
"38","Jun  8, 2020 09:47:58.104049000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"56991","1900","335","Zyxel Communications Corporation",,,
"39","Jun  8, 2020 09:47:58.206206000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"56991","1900","335","Zyxel Communications Corporation",,,
"40","Jun  8, 2020 09:47:58.308742000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"56991","1900","344","Zyxel Communications Corporation",,,
"41","Jun  8, 2020 09:47:58.513524000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"56991","1900","344","Zyxel Communications Corporation",,,
"42","Jun  8, 2020 09:47:58.616368000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"56991","1900","399","Zyxel Communications Corporation",,,
"43","Jun  8, 2020 09:47:58.718737000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"56991","1900","399","Zyxel Communications Corporation",,,
"44","Jun  8, 2020 09:47:58.728410000 Mitteleuropäische Sommerzeit","f4:0f:24:27:af:24","01:00:5e:00:00:16","192.168.1.213","224.0.0.22","2",,,,,,"Apple, Inc.",,,
"45","Jun  8, 2020 09:47:58.729618000 Mitteleuropäische Sommerzeit","f4:0f:24:27:af:24","33:33:00:00:00:16",,,,,,,,,"Apple, Inc.",,,
"46","Jun  8, 2020 09:47:58.731187000 Mitteleuropäische Sommerzeit","cc:2d:b7:bf:3b:e0","33:33:00:00:00:16",,,,,,,,,"Apple, Inc.",,,
"47","Jun  8, 2020 09:47:58.821450000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"36741","1900","409","Zyxel Communications Corporation",,,
"48","Jun  8, 2020 09:47:59.026058000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","01:00:5e:7f:ff:fa","192.168.1.1","239.255.255.250","17",,,"36741","1900","409","Zyxel Communications Corporation",,,
"49","Jun  8, 2020 09:47:59.349398000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","192.168.1.1","17",,,"63298","53","52","Zyxel Communications Corporation",,,
"50","Jun  8, 2020 09:47:59.349557000 Mitteleuropäische Sommerzeit","d0:37:45:53:9a:9d","98:0d:67:33:29:70","192.168.1.182","192.168.1.1","17",,,"63298","53","49","Zyxel Communications Corporation",,,
"51","Jun  8, 2020 09:47:59.367485000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","192.168.1.1","192.168.1.182","17",,,"53","63298","82","Tp-Link Technologies Co.,Ltd.",,,
"52","Jun  8, 2020 09:47:59.367493000 Mitteleuropäische Sommerzeit","98:0d:67:33:29:70","d0:37:45:53:9a:9d","192.168.1.1","192.168.1.182","17",,,"53","63298","77","Tp-Link Technologies Co.,Ltd.",,,
